,Slinks,Total lpGBT of Slinks,LpGBT Id,LpGBT Rate,link variable,total rate,FPGA,Total lpGBT of FPGA,Total Rate of FPGA,Event-Buffer
1,164,7,155,141.4087,Single,800.8208,7,97,9607.610690000001,51.0
2,164,7,859,98.44229999999999,Single,800.8208,7,97,9607.610690000001,51.0
3,164,7,1044,59.7586,Single,800.8208,7,97,9607.610690000001,51.0
4,164,7,973,49.0847,Single,800.8208,7,97,9607.610690000001,51.0
5,164,7,262,339.41139999999996,Double,800.8208,7,97,9607.610690000001,51.0
0,165,8,216,104.11319999999999,Single,800.1902,9,91,9607.23065,50.0
1,165,8,1062,142.0273,Single,800.1902,9,91,9607.23065,50.0
2,165,8,420,90.0766,Single,800.1902,9,91,9607.23065,50.0
3,165,8,1492,27.6181,Single,800.1902,9,91,9607.23065,50.0
4,165,8,751,48.92600000000001,Single,800.1902,9,91,9607.23065,50.0
5,165,8,1078,47.807900000000004,Single,800.1902,9,91,9607.23065,50.0
6,165,8,260,339.62109999999996,Double,800.1902,9,91,9607.23065,50.0
0,166,7,217,103.9479,Single,800.4775,14,90,9605.89069,50.0
1,166,7,373,104.1889,Single,800.4775,14,90,9605.89069,50.0
2,166,7,113,140.4825,Single,800.4775,14,90,9605.89069,50.0
3,166,7,1120,58.7415,Single,800.4775,14,90,9605.89069,50.0
4,166,7,465,52.530699999999996,Single,800.4775,14,90,9605.89069,50.0
5,166,7,40,340.586,Double,800.4775,14,90,9605.89069,50.0
0,167,7,759,103.6225,Single,800.5392,15,99,9604.833169999998,51.0
1,167,7,269,139.6029,Single,800.5392,15,99,9604.833169999998,51.0
2,167,7,281,98.80080000000001,Single,800.5392,15,99,9604.833169999998,51.0
3,167,7,1205,59.5107,Single,800.5392,15,99,9604.833169999998,51.0
4,167,7,625,56.1993,Single,800.5392,15,99,9604.833169999998,51.0
5,167,7,346,342.80300000000005,Double,800.5392,15,99,9604.833169999998,51.0
0,168,8,648,103.98109999999998,Single,800.5532000000001,8,95,9605.39793,50.0
1,168,8,268,139.57080000000002,Single,800.5532000000001,8,95,9605.39793,50.0
2,168,8,391,95.4425,Single,800.5532000000001,8,95,9605.39793,50.0
3,168,8,1417,24.4014,Single,800.5532000000001,8,95,9605.39793,50.0
4,168,8,1316,47.2042,Single,800.5532000000001,8,95,9605.39793,50.0
5,168,8,1132,46.5985,Single,800.5532000000001,8,95,9605.39793,50.0
6,168,8,344,343.3547,Double,800.5532000000001,8,95,9605.39793,50.0
0,169,8,757,103.7158,Single,800.8405,16,91,9603.77597,50.0
1,169,8,795,97.9267,Single,800.8405,16,91,9603.77597,50.0
2,169,8,589,55.7172,Single,800.8405,16,91,9603.77597,50.0
3,169,8,1370,12.3908,Single,800.8405,16,91,9603.77597,50.0
4,169,8,1395,20.3652,Single,800.8405,16,91,9603.77597,50.0
5,169,8,1504,27.4549,Single,800.8405,16,91,9603.77597,50.0
6,169,8,126,483.2699,Double,800.8405,16,91,9603.77597,50.0
0,170,6,926,93.1794,Single,800.7559,6,96,9606.58655,51.0
1,170,6,451,89.9092,Single,800.7559,6,96,9606.58655,51.0
2,170,6,310,88.5648,Single,800.7559,6,96,9606.58655,51.0
3,170,6,1243,45.877700000000004,Single,800.7559,6,96,9606.58655,51.0
4,170,6,124,483.22479999999996,Double,800.7559,6,96,9606.58655,51.0
0,171,7,725,103.3066,Single,800.3574299999999,2,96,9605.436849999998,51.0
1,171,7,88,122.8569,Single,800.3574299999999,2,96,9605.436849999998,51.0
2,171,7,963,168.08790000000002,Single,800.3574299999999,2,96,9605.436849999998,51.0
3,171,7,416,194.1541,Single,800.3574299999999,2,96,9605.436849999998,51.0
4,171,7,903,64.3317,Single,800.3574299999999,2,96,9605.436849999998,51.0
5,171,7,671,97.52683,Single,800.3574299999999,2,96,9605.436849999998,51.0
6,171,7,505,50.0934,Single,800.3574299999999,2,96,9605.436849999998,51.0
0,172,9,1119,103.1788,Single,800.60119,2,96,9605.436849999998,51.0
1,172,9,244,120.4111,Single,800.60119,2,96,9605.436849999998,51.0
2,172,9,431,80.9639,Single,800.60119,2,96,9605.436849999998,51.0
3,172,9,1365,12.3828,Single,800.60119,2,96,9605.436849999998,51.0
4,172,9,1014,55.98889,Single,800.60119,2,96,9605.436849999998,51.0
5,172,9,1342,12.9065,Single,800.60119,2,96,9605.436849999998,51.0
6,172,9,750,48.9861,Single,800.60119,2,96,9605.436849999998,51.0
7,172,9,102,365.7831,Double,800.60119,2,96,9605.436849999998,51.0
0,173,9,1019,122.35210000000001,Single,800.7565800000001,8,95,9605.39793,50.0
1,173,9,732,157.27640000000002,Single,800.7565800000001,8,95,9605.39793,50.0
2,173,9,470,206.6837,Single,800.7565800000001,8,95,9605.39793,50.0
3,173,9,713,101.6356,Single,800.7565800000001,8,95,9605.39793,50.0
4,173,9,741,91.17708,Single,800.7565800000001,8,95,9605.39793,50.0
5,173,9,1368,12.3769,Single,800.7565800000001,8,95,9605.39793,50.0
6,173,9,539,47.5008,Single,800.7565800000001,8,95,9605.39793,50.0
7,173,9,1371,12.3953,Single,800.7565800000001,8,95,9605.39793,50.0
8,173,9,719,49.3587,Single,800.7565800000001,8,95,9605.39793,50.0
0,174,8,616,101.85329999999999,Single,800.83787,4,94,9607.950949999999,50.0
1,174,8,1082,139.0968,Single,800.83787,4,94,9607.950949999999,50.0
2,174,8,1169,73.33174000000001,Single,800.83787,4,94,9607.950949999999,50.0
3,174,8,1433,23.9282,Single,800.83787,4,94,9607.950949999999,50.0
4,174,8,1148,62.641,Single,800.83787,4,94,9607.950949999999,50.0
5,174,8,1320,52.80943,Single,800.83787,4,94,9607.950949999999,50.0
6,174,8,376,347.1774,Double,800.83787,4,94,9607.950949999999,50.0
0,175,10,307,125.81620000000001,Single,800.82393,6,96,9606.58655,51.0
1,175,10,604,166.333,Single,800.82393,6,96,9606.58655,51.0
2,175,10,412,194.1922,Single,800.82393,6,96,9606.58655,51.0
3,175,10,1233,93.27699999999999,Single,800.82393,6,96,9606.58655,51.0
4,175,10,836,100.1605,Single,800.82393,6,96,9606.58655,51.0
5,175,10,1356,12.5809,Single,800.82393,6,96,9606.58655,51.0
6,175,10,1355,12.5839,Single,800.82393,6,96,9606.58655,51.0
7,175,10,1358,12.5907,Single,800.82393,6,96,9606.58655,51.0
8,175,10,873,59.84712999999999,Single,800.82393,6,96,9606.58655,51.0
9,175,10,1451,23.4424,Single,800.82393,6,96,9606.58655,51.0
0,176,7,18,122.45580000000001,Single,800.8749,5,89,9606.963290000002,51.0
1,176,7,733,157.2554,Single,800.8749,5,89,9606.963290000002,51.0
2,176,7,472,206.69279999999998,Single,800.8749,5,89,9606.963290000002,51.0
3,176,7,837,100.04249999999999,Single,800.8749,5,89,9606.963290000002,51.0
4,176,7,802,93.61270000000002,Single,800.8749,5,89,9606.963290000002,51.0
5,176,7,462,58.948499999999996,Single,800.8749,5,89,9606.963290000002,51.0
6,176,7,1198,61.8672,Single,800.8749,5,89,9606.963290000002,51.0
0,177,10,617,101.9138,Single,800.4793999999999,11,92,9604.11439,50.0
1,177,10,245,120.2869,Single,800.4793999999999,11,92,9604.11439,50.0
2,177,10,74,211.6944,Single,800.4793999999999,11,92,9604.11439,50.0
3,177,10,1258,66.4863,Single,800.4793999999999,11,92,9604.11439,50.0
4,177,10,1353,12.5776,Single,800.4793999999999,11,92,9604.11439,50.0
5,177,10,1491,27.6226,Single,800.4793999999999,11,92,9604.11439,50.0
6,177,10,684,51.9178,Single,800.4793999999999,11,92,9604.11439,50.0
7,177,10,443,53.4841,Single,800.4793999999999,11,92,9604.11439,50.0
8,177,10,824,154.4959,Double,800.4793999999999,11,92,9604.11439,50.0
0,178,7,364,101.6522,Single,800.77853,11,92,9604.11439,50.0
1,178,7,306,125.9548,Single,800.77853,11,92,9604.11439,50.0
2,178,7,605,166.3012,Single,800.77853,11,92,9604.11439,50.0
3,178,7,720,194.21609999999998,Single,800.77853,11,92,9604.11439,50.0
4,178,7,367,101.5686,Single,800.77853,11,92,9604.11439,50.0
5,178,7,1042,55.3518,Single,800.77853,11,92,9604.11439,50.0
6,178,7,1151,55.733830000000005,Single,800.77853,11,92,9604.11439,50.0
0,179,7,1010,102.49589999999998,Single,800.25743,13,94,9601.45561,51.0
1,179,7,336,120.71629999999999,Single,800.25743,13,94,9601.45561,51.0
2,179,7,666,155.19,Single,800.25743,13,94,9601.45561,51.0
3,179,7,357,210.1666,Single,800.25743,13,94,9601.45561,51.0
4,179,7,606,99.87589999999999,Single,800.25743,13,94,9601.45561,51.0
5,179,7,875,61.95143,Single,800.25743,13,94,9601.45561,51.0
6,179,7,654,49.8613,Single,800.25743,13,94,9601.45561,51.0
0,180,7,649,103.9851,Single,799.60029,11,92,9604.11439,50.0
1,180,7,885,122.8621,Single,799.60029,11,92,9604.11439,50.0
2,180,7,788,168.0381,Single,799.60029,11,92,9604.11439,50.0
3,180,7,417,193.8304,Single,799.60029,11,92,9604.11439,50.0
4,180,7,765,99.6813,Single,799.60029,11,92,9604.11439,50.0
5,180,7,527,51.294200000000004,Single,799.60029,11,92,9604.11439,50.0
6,180,7,872,59.909090000000006,Single,799.60029,11,92,9604.11439,50.0
0,181,9,639,104.1986,Single,800.0433999999999,15,99,9604.833169999998,51.0
1,181,9,283,123.9283,Single,800.0433999999999,15,99,9604.833169999998,51.0
2,181,9,538,168.7595,Single,800.0433999999999,15,99,9604.833169999998,51.0
3,181,9,73,87.4057,Single,800.0433999999999,15,99,9604.833169999998,51.0
4,181,9,635,45.8462,Single,800.0433999999999,15,99,9604.833169999998,51.0
5,181,9,1476,27.7117,Single,800.0433999999999,15,99,9604.833169999998,51.0
6,181,9,1244,49.547399999999996,Single,800.0433999999999,15,99,9604.833169999998,51.0
7,181,9,846,192.646,Double,800.0433999999999,15,99,9604.833169999998,51.0
0,182,7,1025,102.35079999999999,Single,800.6338900000001,9,91,9607.23065,50.0
1,182,7,187,120.9249,Single,800.6338900000001,9,91,9607.23065,50.0
2,182,7,698,156.4669,Single,800.6338900000001,9,91,9607.23065,50.0
3,182,7,592,208.6793,Single,800.6338900000001,9,91,9607.23065,50.0
4,182,7,1224,88.72599,Single,800.6338900000001,9,91,9607.23065,50.0
5,182,7,1118,72.3209,Single,800.6338900000001,9,91,9607.23065,50.0
6,182,7,1069,51.165099999999995,Single,800.6338900000001,9,91,9607.23065,50.0
0,183,7,331,102.9726,Single,800.8469600000001,13,94,9601.45561,51.0
1,183,7,209,123.8939,Single,800.8469600000001,13,94,9601.45561,51.0
2,183,7,924,167.5873,Single,800.8469600000001,13,94,9601.45561,51.0
3,183,7,447,193.9492,Single,800.8469600000001,13,94,9601.45561,51.0
4,183,7,862,84.57784,Single,800.8469600000001,13,94,9601.45561,51.0
5,183,7,612,95.27812,Single,800.8469600000001,13,94,9601.45561,51.0
6,183,7,1156,32.588,Single,800.8469600000001,13,94,9601.45561,51.0
0,184,7,1049,123.98939999999999,Single,800.70657,14,90,9605.89069,50.0
1,184,7,636,167.1456,Single,800.70657,14,90,9605.89069,50.0
2,184,7,414,194.1344,Single,800.70657,14,90,9605.89069,50.0
3,184,7,1285,73.1132,Single,800.70657,14,90,9605.89069,50.0
4,184,7,645,99.3158,Single,800.70657,14,90,9605.89069,50.0
5,184,7,902,85.51169999999999,Single,800.70657,14,90,9605.89069,50.0
6,184,7,1304,57.49647,Single,800.70657,14,90,9605.89069,50.0
0,185,8,208,124.1115,Single,800.66707,7,97,9607.610690000001,51.0
1,185,8,637,167.0605,Single,800.66707,7,97,9607.610690000001,51.0
2,185,8,722,193.8289,Single,800.66707,7,97,9607.610690000001,51.0
3,185,8,1043,78.387,Single,800.66707,7,97,9607.610690000001,51.0
4,185,8,312,101.4498,Single,800.66707,7,97,9607.610690000001,51.0
5,185,8,851,40.9091,Single,800.66707,7,97,9607.610690000001,51.0
6,185,8,974,42.47607,Single,800.66707,7,97,9607.610690000001,51.0
7,185,8,723,52.4442,Single,800.66707,7,97,9607.610690000001,51.0
0,186,8,727,103.2387,Single,799.7927,10,96,9607.177389999999,50.0
1,186,8,511,106.71209999999998,Single,799.7927,10,96,9607.177389999999,50.0
2,186,8,282,123.9339,Single,799.7927,10,96,9607.177389999999,50.0
3,186,8,786,168.2816,Single,799.7927,10,96,9607.177389999999,50.0
4,186,8,1187,54.5275,Single,799.7927,10,96,9607.177389999999,50.0
5,186,8,475,50.0459,Single,799.7927,10,96,9607.177389999999,50.0
6,186,8,844,193.053,Double,799.7927,10,96,9607.177389999999,50.0
0,187,7,337,120.6025,Single,800.40213,10,96,9607.177389999999,50.0
1,187,7,1002,155.6285,Single,800.40213,10,96,9607.177389999999,50.0
2,187,7,387,209.7867,Single,800.40213,10,96,9607.177389999999,50.0
3,187,7,1281,95.6276,Single,800.40213,10,96,9607.177389999999,50.0
4,187,7,1007,76.38503,Single,800.40213,10,96,9607.177389999999,50.0
5,187,7,912,94.0026,Single,800.40213,10,96,9607.177389999999,50.0
6,187,7,1329,48.3692,Single,800.40213,10,96,9607.177389999999,50.0
0,188,8,1024,102.2541,Single,800.7053000000001,12,97,9606.32338,50.0
1,188,8,89,122.7546,Single,800.7053000000001,12,97,9606.32338,50.0
2,188,8,688,205.90820000000002,Single,800.7053000000001,12,97,9606.32338,50.0
3,188,8,1145,70.1286,Single,800.7053000000001,12,97,9606.32338,50.0
4,188,8,1075,94.3646,Single,800.7053000000001,12,97,9606.32338,50.0
5,188,8,1143,47.934200000000004,Single,800.7053000000001,12,97,9606.32338,50.0
6,188,8,894,157.361,Double,800.7053000000001,12,97,9606.32338,50.0
0,189,7,334,120.6056,Single,800.77946,9,91,9607.23065,50.0
1,189,7,664,155.27249999999998,Single,800.77946,9,91,9607.23065,50.0
2,189,7,500,210.1307,Single,800.77946,9,91,9607.23065,50.0
3,189,7,1266,73.66326,Single,800.77946,9,91,9607.23065,50.0
4,189,7,121,96.2073,Single,800.77946,9,91,9607.23065,50.0
5,189,7,913,93.9967,Single,800.77946,9,91,9607.23065,50.0
6,189,7,888,50.90339999999999,Single,800.77946,9,91,9607.23065,50.0
0,190,7,712,101.7297,Single,800.4236999999999,14,90,9605.89069,50.0
1,190,7,542,102.97670000000001,Single,800.4236999999999,14,90,9605.89069,50.0
2,190,7,19,122.5056,Single,800.4236999999999,14,90,9605.89069,50.0
3,190,7,1099,157.83679999999998,Single,800.4236999999999,14,90,9605.89069,50.0
4,190,7,690,205.537,Single,800.4236999999999,14,90,9605.89069,50.0
5,190,7,916,85.8966,Single,800.4236999999999,14,90,9605.89069,50.0
6,190,7,1428,23.9413,Single,800.4236999999999,14,90,9605.89069,50.0
0,191,7,543,103.01419999999999,Single,800.1181,8,95,9605.39793,50.0
1,191,7,186,120.9534,Single,800.1181,8,95,9605.39793,50.0
2,191,7,1004,155.5504,Single,800.1181,8,95,9605.39793,50.0
3,191,7,502,210.2038,Single,800.1181,8,95,9605.39793,50.0
4,191,7,866,92.4443,Single,800.1181,8,95,9605.39793,50.0
5,191,7,1180,55.3226,Single,800.1181,8,95,9605.39793,50.0
6,191,7,1149,62.6294,Single,800.1181,8,95,9605.39793,50.0
0,192,8,330,102.91199999999999,Single,800.488,15,99,9604.833169999998,51.0
1,192,8,48,119.8868,Single,800.488,15,99,9604.833169999998,51.0
2,192,8,140,154.7615,Single,800.488,15,99,9604.833169999998,51.0
3,192,8,386,209.97379999999998,Single,800.488,15,99,9604.833169999998,51.0
4,192,8,1013,65.10730000000001,Single,800.488,15,99,9604.833169999998,51.0
5,192,8,689,54.3001,Single,800.488,15,99,9604.833169999998,51.0
6,192,8,1208,45.843900000000005,Single,800.488,15,99,9604.833169999998,51.0
7,192,8,571,47.7026,Single,800.488,15,99,9604.833169999998,51.0
